title_link,titles,posted_date,hacking_type,hacking_sub_type
https://thehackernews.com/2023/11/fcc-enforces-stronger-rules-to-protect.html,  FCC Enforces Stronger Rules to Protect Customers Against SIM Swapping Attacks ,17-11-2023, Fraud Prevention ,Mobile Security
https://thehackernews.com/2023/11/27-malicious-pypi-packages-with.html,  27 Malicious PyPI Packages with Thousands of Downloads Found Targeting IT Experts ,17-11-2023, Software Supply Chain ,API Security
https://thehackernews.com/2023/11/us-cybersecurity-agencies-warn-of.html,  U.S. Cybersecurity Agencies Warn of Scattered Spider's Gen Z Cybercrime Ecosystem ,17-11-2023, Ransomware ,Cybercrime
https://thehackernews.com/2023/11/cisa-adds-three-security-flaws-with.html,  CISA Adds Three Security Flaws with Active Exploitation to KEV Catalog ,17-11-2023, Patch Management ,Vulnerability
https://thehackernews.com/2023/11/zero-day-flaw-in-zimbra-email-software.html,  Zero-Day Flaw in Zimbra Email Software Exploited by Four Hacker Groups ,16-11-2023, Vulnerability ,Email Security
https://thehackernews.com/2023/11/experts-uncover-darkcasino-new-emerging.html,  Experts Uncover DarkCasino: New Emerging APT Threat Exploiting WinRAR Flaw ,16-11-2023, Advanced Persistent Threat ,Zero-Day
https://thehackernews.com/2023/11/cisa-and-fbi-issue-warning-about.html,  CISA and FBI Issue Warning About Rhysida Ransomware Double Extortion Attacks ,16-11-2023, Cyber Threats ,Data Security
https://thehackernews.com/2023/11/hackers-could-exploit-google-workspace.html,  Hackers Could Exploit Google Workspace and Cloud Platform for Ransomware Attacks ,16-11-2023, Cloud Security ,Ransomware
https://thehackernews.com/2023/11/russian-hackers-launch-largest-ever.html,  Russian Hackers Linked to 'Largest Ever Cyber Attack' on Danish Critical Infrastructure ,16-11-2023, Cyber Warfare ,Threat Intelligence
https://thehackernews.com/2023/11/us-takes-down-ipstorm-botnet-russian.html,"  U.S. Takes Down IPStorm Botnet, Russian-Moldovan Mastermind Pleads Guilty ",15-11-2023, Cyber Crime ,Network Security
https://thehackernews.com/2023/11/new-poc-exploit-for-apache-activemq.html,  New PoC Exploit for Apache ActiveMQ Flaw Could Let Attackers Fly Under the Radar ,15-11-2023, Ransomware ,Vulnerability
https://thehackernews.com/2023/11/three-ways-varonis-helps-you-fight.html,  Three Ways Varonis Helps You Fight Insider Threats ,15-11-2023, Insider Threat ,Risk Management
https://thehackernews.com/2023/11/reptar-new-intel-cpu-vulnerability.html,  Reptar: New Intel CPU Vulnerability Impacts Multi-Tenant Virtualized Environments ,15-11-2023, Vulnerability ,Hardware Security
https://thehackernews.com/2023/11/alert-microsoft-releases-patch-updates.html,  Alert: Microsoft Releases Patch Updates for 5 New Zero-Day Vulnerabilities ,15-11-2023, Patch Tuesday ,Zero-Day
https://thehackernews.com/2023/11/urgent-vmware-warns-of-unpatched.html,  Urgent: VMware Warns of Unpatched Critical Cloud Director Vulnerability ,15-11-2023, Network Securit ,Vulnerability
https://thehackernews.com/2023/11/cachewarp-attack-new-vulnerability-in.html,  CacheWarp Attack: New Vulnerability in AMD SEV Exposes Encrypted VMs ,14-11-2023, Hardware Security ,Virtualization
https://thehackernews.com/2023/11/the-importance-of-continuous-security.html,  The Importance of Continuous Security Monitoring for a Robust Cybersecurity Strategy ,14-11-2023, Pen Testing ,Vulnerability Management
https://thehackernews.com/2023/11/alert-oracleiv-ddos-botnet-targets.html,  Alert: OracleIV DDoS Botnet Targets Public Docker Engine APIs to Hijack Containers ,14-11-2023, Cloud Security ,Malware
https://thehackernews.com/2023/11/new-campaign-targets-middle-east.html,  New Campaign Targets Middle East Governments with IronWind Malware ,14-11-2023, Cyber Espionage ,Threat Intelligence
https://thehackernews.com/2023/11/vietnamese-hackers-using-new-delphi.html,  Vietnamese Hackers Using New Delphi-Powered Malware to Target Indian Marketers ,14-11-2023, ChatGPT ,Malware
https://thehackernews.com/2023/11/cisa-sets-deadline-patch-juniper-junos.html,  CISA Sets a Deadline - Patch Juniper Junos OS Flaws Before November 17 ,14-11-2023, Cyber Attack ,Vulnerability
https://thehackernews.com/2023/11/new-ransomware-group-emerges-with-hives.html,  New Ransomware Group Emerges with Hive's Source Code and Infrastructure ,13-11-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/11/top-5-marketing-tech-saas-security.html,  Top 5 Marketing Tech SaaS Security Challenges  ,13-11-2023, SaaS Security ,Cyber Threat
https://thehackernews.com/2023/11/chinese-hackers-launch-covert-espionage.html,  Chinese Hackers Launch Covert Espionage Attacks on 24 Cambodian Organizations ,13-11-2023, National Security ,Cyber Attack
https://thehackernews.com/2023/11/major-phishing-as-service-syndicate.html,  Major Phishing-as-a-Service Syndicate 'BulletProofLink' Dismantled by Malaysian Authorities ,13-11-2023, Cyber Crime ,Dark Web
https://thehackernews.com/2023/11/new-bibi-windows-wiper-targets-windows.html,  New BiBi-Windows Wiper Targets Windows Systems in Pro-Hamas Attacks ,13-11-2023, Cyber Warfare ,Malware
https://thehackernews.com/2023/11/microsoft-warns-of-fake-skills.html,  Microsoft Warns of Fake Skills Assessment Portals Targeting IT Job Seekers ,11-11-2023, Threat Intelligence ,Cybercrime
https://thehackernews.com/2023/11/russian-hackers-sandworm-cause-power.html,  Russian Hackers Sandworm Cause Power Outage in Ukraine Amidst Missile Strikes ,10-11-2023, Cyber Warfare ,Network Security
https://thehackernews.com/2023/11/alert-effluence-backdoor-persists.html,  Alert: 'Effluence' Backdoor Persists Despite Patching Atlassian Confluence Servers ,10-11-2023, Cyber Attack ,Threat Intelligence
https://thehackernews.com/2023/11/iran-linked-imperial-kitten-cyber-group.html,  Iran-Linked Imperial Kitten Cyber Group Targeting Middle East's Tech Sectors ,10-11-2023, Cyber Attack ,Cyber Threat
https://thehackernews.com/2023/11/zero-day-alert-lace-tempest-exploits.html,  Zero-Day Alert: Lace Tempest Exploits SysAid IT Support Software Vulnerability ,09-11-2023, Vulnerability ,Zero Day
https://thehackernews.com/2023/11/when-email-security-meets-saas-security.html,  When Email Security Meets SaaS Security: Uncovering Risky Auto-Forwarding Rules  ,09-11-2023, Email Security ,SaaS Security
https://thehackernews.com/2023/11/muddyc2go-new-c2-framework-iranian.html,  MuddyC2Go: New C2 Framework Iranian Hackers Using Against Israel ,09-11-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/11/cisa-alerts-high-severity-slp.html,  CISA Alerts: High-Severity SLP Vulnerability Now Under Active Exploitation ,09-11-2023, Cyber Attack ,Vulnerability
https://thehackernews.com/2023/11/researchers-uncover-undetectable-crypto.html,  Researchers Uncover Undetectable Crypto Mining Technique on Azure Automation ,08-11-2023, Cloud Security ,Cryptocurrency
https://thehackernews.com/2023/11/beware-developers-blazestealer-malware.html,"  Beware, Developers: BlazeStealer Malware Discovered in Python Packages on PyPI ",08-11-2023, Supply Chain ,Software Security
https://thehackernews.com/2023/11/guide-how-vcisos-msps-and-mssps-can.html,"  Guide: How vCISOs, MSPs and MSSPs Can Keep their Customers Safe from Gen AI Risks ",08-11-2023, Artificial Intelligence ,Cybersecurity
https://thehackernews.com/2023/11/webinar-kickstarting-your-saas-security.html,  Webinar: Kickstarting Your SaaS Security Strategy & Program ,08-11-2023, Webinar ,SaaS Security
https://thehackernews.com/2023/11/experts-expose-farnetworks-ransomware.html,  Experts Expose Farnetwork's Ransomware-as-a-Service Business Model ,08-11-2023, Cyber Threat ,Endpoint Security
https://thehackernews.com/2023/11/n-korean-bluenoroff-blamed-for-hacking.html,  N. Korea's BlueNoroff Blamed for Hacking macOS Machines with ObjCShellz Malware ,07-11-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/11/new-gootloader-malware-variant-evades.html,  New GootLoader Malware Variant Evades Detection and Spreads Rapidly ,07-11-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/11/confidence-in-file-upload-security-is.html,  Confidence in File Upload Security is Alarmingly Low. Why? ,07-11-2023, Web Security ,Cyber Threat
https://thehackernews.com/2023/11/offensive-and-defensive-ai-lets-chatgpt.html,  Offensive and Defensive AI: Let's Chat(GPT) About It ,07-11-2023, Artificial Intelligence ,Data Security
https://thehackernews.com/2023/11/sidecopy-exploiting-winrar-flaw-in.html,  SideCopy Exploiting WinRAR Flaw in Attacks Targeting Indian Government Entities ,07-11-2023, Vulnerability ,Malware
https://thehackernews.com/2023/11/experts-warn-of-ransomware-hackers.html,  Experts Warn of Ransomware Hackers Exploiting Atlassian and Apache Flaws ,07-11-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/11/critical-flaws-discovered-in-veeam-one.html,  Critical Flaws Discovered in Veeam ONE IT Monitoring Software – Patch Now ,07-11-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/11/new-jupyter-infostealer-version-emerges.html,  New Jupyter Infostealer Version Emerges with Sophisticated Stealth Tactics ,06-11-2023, Data Security ,Malvertising
https://thehackernews.com/2023/11/qnap-releases-patch-for-2-critical.html,  QNAP Releases Patch for 2 Critical Flaws Threatening Your NAS Devices ,06-11-2023, Vulnerability ,Data Security
https://thehackernews.com/2023/11/securidropper-new-android-dropper-as.html,  SecuriDropper: New Android Dropper-as-a-Service Bypasses Google's Defenses ,06-11-2023, Mobile Security ,Malware
https://thehackernews.com/2023/11/iranian-hackers-launches-destructive.html,  Iranian Hackers Launch Destructive Cyber Attacks on Israeli Tech and Education Sectors ,06-11-2023, Cyber War ,Malware
https://thehackernews.com/2023/11/google-warns-of-hackers-absing-calendar.html,  Google Warns How Hackers Could Abuse Calendar Service as a Covert C2 Channel ,06-11-2023, Cyber Attack ,Online Security
https://thehackernews.com/2023/11/stripedfly-malware-operated-unnoticed.html,"  StripedFly Malware Operated Unnoticed for 5 Years, Infecting 1 Million Devices ",04-11-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/11/oktas-recent-customer-support-data.html,  Okta's Recent Customer Support Data Breach Impacted 134 Customers ,04-11-2023, Data Breach ,Cyber Attack
https://thehackernews.com/2023/11/google-play-store-introduces.html,  Google Play Store Highlights 'Independent Security Review' Badge for VPN Apps ,04-11-2023, Mobile Security ,Android
https://thehackernews.com/2023/11/kinsing-actors-exploit-linux-flaw-to.html,  Kinsing Actors Exploiting Recent Linux Flaw to Breach Cloud Environments ,03-11-2023, Cloud Security ,Linux
https://thehackernews.com/2023/11/nodestealer-malware-hijacking-facebook.html,  NodeStealer Malware Hijacking Facebook Business Accounts for Malicious Ads ,03-11-2023, Online Security ,Malware
https://thehackernews.com/2023/11/predictive-ai-in-cybersecurity-outcomes.html,  Predictive AI in Cybersecurity: Outcomes Demonstrate All AI is Not Created Equally ,03-11-2023, Artificial Intelligence ,Cyber Threat
https://thehackernews.com/2023/11/canesspy-spyware-discovered-in-modified.html,  CanesSpy Spyware Discovered in Modified WhatsApp Versions ,03-11-2023, Spyware ,Mobile Security
https://thehackernews.com/2023/11/48-malicious-npm-packages-found.html,  48 Malicious npm Packages Found Deploying Reverse Shells on Developer Systems ,03-11-2023, Software Security ,Malware
https://thehackernews.com/2023/11/mysterious-kill-switch-disrupts-mozi.html,  Mysterious Kill Switch Disrupts Mozi IoT Botnet Operations ,02-11-2023, Malware ,Botnet
https://thehackernews.com/2023/11/saas-security-is-now-accessible-and.html,  SaaS Security is Now Accessible and Affordable to All ,02-11-2023, SaaS Security ,Software
https://thehackernews.com/2023/11/irans-muddywater-targets-israel-in-new.html,  Iran's MuddyWater Targets Israel in New Spear-Phishing Cyber Campaign ,02-11-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/11/researchers-find-34-windows-drivers.html,  Researchers Find 34 Windows Drivers Vulnerable to Full Device Takeover ,02-11-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/11/hellokitty-ransomware-group-exploiting.html,  HelloKitty Ransomware Group Exploiting Apache ActiveMQ Vulnerability ,02-11-2023, Threat Intelligence ,Vulnerability
https://thehackernews.com/2023/11/dns-abuse-exposes-prolific-pumas.html,  Researchers Expose Prolific Puma's Underground Link Shortening Service ,01-11-2023, Cyber Crime ,Malware
https://thehackernews.com/2023/11/hands-on-review-layerxs-enterprise.html,  Hands on Review: LayerX's Enterprise Browser Security Extension ,01-11-2023, Browser Security ,Cybersecurity
https://thehackernews.com/2023/11/iranian-cyber-espionage-group-targets.html,  Iranian Cyber Espionage Group Targets Financial and Government Sectors in Middle East ,01-11-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/11/north-korean-hackers-tageting-crypto.html,  North Korean Hackers Targeting Crypto Experts with KANDYKORN macOS Malware ,01-11-2023, Malware ,Cryptocurrency
https://thehackernews.com/2023/11/turla-updates-kazuar-backdoor-with.html,  Turla Updates Kazuar Backdoor with Advanced Anti-Analysis to Evade Detection ,01-11-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/11/alert-f5-warns-of-active-attacks.html,  Alert: F5 Warns of Active Attacks Exploiting BIG-IP Vulnerability ,01-11-2023, Vulnerability ,Cyber Attack
https://thehackernews.com/2023/10/arid-viper-targeting-arabic-android.html,  Arid Viper Targeting Arabic Android Users with Spyware Disguised as Dating App ,31-10-2023, Cyber War ,Malware
https://thehackernews.com/2023/10/malicious-nuget-packages-caught.html,  Malicious NuGet Packages Caught Distributing SeroXen RAT Malware ,31-10-2023, Software Security ,Malware
https://thehackernews.com/2023/10/pentestpad-platform-for-pentest-teams.html,  PentestPad: Platform for Pentest Teams ,31-10-2023, Penetration Testing ,Cybersecurity
https://thehackernews.com/2023/10/atlassian-warns-of-new-critical.html,  Atlassian Warns of New Critical Confluence Vulnerability Threatening Data Loss ,31-10-2023, Vulnerability ,Data Protection
https://thehackernews.com/2023/10/trojanized-pycharm-software-version.html,  Trojanized PyCharm Software Version Delivered via Google Search Ads ,31-10-2023, Malvertising ,Threat Intelligence
https://thehackernews.com/2023/10/canada-bans-wechat-and-kaspersky-apps.html,  Canada Bans WeChat and Kaspersky Apps On Government Devices ,31-10-2023, National Security ,Cyber Threat
https://thehackernews.com/2023/10/meta-launches-paid-ad-free-subscription.html,  Meta Launches Paid Ad-Free Subscription in Europe to Satisfy Privacy Laws ,31-10-2023, Privacy ,Online Security
https://thehackernews.com/2023/10/pro-hamas-hacktivists-targeting-israeli.html,  Pro-Hamas Hacktivists Targeting Israeli Entities with Wiper Malware ,30-10-2023, Cyber War ,Malware
https://thehackernews.com/2023/10/new-webinar-5-must-know-trends.html,  New Webinar: 5 Must-Know Trends Impacting AppSec ,30-10-2023, Webinar ,Web App Security
https://thehackernews.com/2023/10/servicenow-data-exposure-wake-up-call.html,  ServiceNow Data Exposure: A Wake-Up Call for Companies ,30-10-2023, SaaS Security ,Data Security
https://thehackernews.com/2023/10/elektra-leak-cryptojacking-attacks.html,   EleKtra-Leak Cryptojacking Attacks Exploit AWS IAM Credentials Exposed on GitHub ,30-10-2023, Cloud Security ,Cryptocurrency
https://thehackernews.com/2023/10/urgent-new-security-flaws-discovered-in.html,  Urgent: New Security Flaws Discovered in NGINX Ingress Controller for Kubernetes ,30-10-2023, Kubernetes ,Server Security
https://thehackernews.com/2023/10/hackers-using-msix-app-packages-to.html,  Hackers Using MSIX App Packages to Infect Windows PCs with GHOSTPULSE Malware ,30-10-2023, Malware ,Endpoint Security
