title_link,titles,posted_date,hacking_type,text_loc
https://thehackernews.com/2023/12/behind-scenes-of-matveevs-ransomware.html,  Behind the Scenes of Matveev's Ransomware Empire: Tactics and Team ," Dec 19, 2023", Ransomware / Russian Hackers," Cybersecurity researchers have shed light on the inner workings of the ransomware operation led by Mikhail Pavlovich Matveev, a Russian national who was  indicted by the U.S. government  earlier this year for his alleged role in launching thousands of attacks across the world."
https://thehackernews.com/2023/12/hackers-abusing-github-to-evade.html,  Hackers Abusing GitHub to Evade Detection and Control Compromised Hosts ," Dec 19, 2023", Software Security / Threat intelligence," Threat actors are increasingly making use of GitHub for malicious purposes through novel methods, including abusing secret Gists and issuing malicious commands via git commit messages."
https://thehackernews.com/2023/12/are-we-ready-to-give-up-on-security.html,  Are We Ready to Give Up on Security Awareness Training? ," Dec 19, 2023", Cybersecurity Training / IT Security," Some of you have already started budgeting for 2024 and allocating funds to security areas within your organization. It is safe to say that employee security awareness training is one of the expenditure items, too. However, its effectiveness is an open question with people still engaging in insecure behaviors at the workplace. Besides, social engineering remains one of the most prevalent attacks, followed by a successful data breach.  Microsoft found  that a popular form of video-based training reduces phish-clicking behavior by about 3%, at best. This number has been stable over the years, says Microsoft, while phishing attacks are increasing yearly. "
https://thehackernews.com/2023/12/iranian-hackers-using-muddyc2go-in-new.html,  Iranian Hackers Using MuddyC2Go in Telecom Espionage Attacks Across Africa ," Dec 19, 2023", Cyber Espionage / Cyber Attack," The Iranian nation-state actor known as  MuddyWater  has leveraged a newly discovered command-and-control (C2) framework called MuddyC2Go in its attacks on the telecommunications sector in Egypt, Sudan, and Tanzania."
https://thehackernews.com/2023/12/new-malvertising-campaign-distributing.html,  New Malvertising Campaign Distributing PikaBot Disguised as Popular Software ," Dec 19, 2023", Malvertising / Browser Security, The malware loader known as PikaBot is being distributed as part of a  malvertising  campaign  targeting users searching for legitimate software like AnyDesk.
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2023/12/8220-gang-exploiting-oracle-weblogic.html,  8220 Gang Exploiting Oracle WebLogic Server Vulnerability to Spread Malware ," Dec 19, 2023", Cryptojacking / Cyber Threat, The threat actors associated with the  8220 Gang  have been observed exploiting a high-severity flaw in Oracle WebLogic Server to propagate their malware.
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.com/2023/12/double-extortion-play-ransomware.html,  Double-Extortion Play Ransomware Strikes 300 Organizations Worldwide ," Dec 19, 2023", Ransomware / Threat Intelligence," The threat actors behind the Play ransomware are estimated to have impacted approximately 300 entities as of October 2023, according to a new joint cybersecurity advisory from Australia and the U.S."
https://thehackernews.com/2023/12/beware-experts-reveal-new-details-on.html,  Beware: Experts Reveal New Details on Zero-Click Outlook RCE Exploits ," Dec 18, 2023", Email Security / Vulnerability, Technical details have emerged about two now-patched security flaws in Microsoft Windows that could be chained by threat actors to achieve remote code execution on the Outlook email service sans any user interaction.
https://thehackernews.com/2023/12/top-7-trends-shaping-saas-security-in.html,  Top 7 Trends Shaping SaaS Security in 2024 ," Dec 18, 2023", SaaS Security / Data Protection," Over the past few years, SaaS has developed into the backbone of corporate IT. Service businesses, such as medical practices, law firms, and financial services firms, are almost entirely SaaS based. Non-service businesses, including manufacturers and retailers, have about 70% of their software in the cloud. "
https://thehackernews.com/2023/12/rhadamanthys-malware-swiss-army-knife.html,  Rhadamanthys Malware: Swiss Army Knife of Information Stealers Emerges ," Dec 18, 2023", Malware / Cyber Threat," The developers of the information stealer malware known as  Rhadamanthys  are actively iterating on its features, broadening its information-gathering capabilities and also incorporating a plugin system to make it more customizable."
https://thehackernews.com/2023/12/four-us-nationals-charged-in-80-million.html,  Four U.S. Nationals Charged in $80 Million Pig Butchering Crypto Scam ," Dec 18, 2023", Cryptocurrency / Online Scam, Four U.S. nationals have been charged for participating in an illicit scheme that earned them more than $80 million via cryptocurrency investment scams.
https://thehackernews.com/2023/12/unmasking-dark-side-of-low-codeno-code.html,  Unmasking the Dark Side of Low-Code/No-Code Applications ," Dec 18, 2023", Technology / Application Security," Low-code/no-code (LCNC) and robotic process automation (RPA) have gained immense popularity, but how secure are they? Is your security team paying enough attention in an era of rapid digital transformation, where business users are empowered to create applications swiftly using platforms like Microsoft PowerApps, UiPath, ServiceNow, Mendix, and OutSystems?"
https://thehackernews.com/2023/12/qakbot-malware-resurfaces-with-new.html,"  QakBot Malware Resurfaces with New Tactics, Targeting the Hospitality Industry  "," Dec 18, 2023", Malware / Cybersecurity," A new wave of phishing messages distributing the  QakBot  malware has been observed, more than three months after a law enforcement effort saw its infrastructure dismantled by infiltrating its command-and-control (C2) network."
https://thehackernews.com/2023/12/cisa-urges-manufacturers-eliminate.html,  CISA Urges Manufacturers Eliminate Default Passwords to Thwart Cyber Threats ," Dec 18, 2023", Software Security / Vulnerability," The U.S. Cybersecurity and Infrastructure Security Agency (CISA) is  urging  manufacturers to get rid of default passwords on internet-exposed systems altogether, citing severe risks that could be exploited by malicious actors to gain initial access to, and move laterally within, organizations."
https://thehackernews.com/2023/12/mongodb-suffers-security-breach.html,"  MongoDB Suffers Security Breach, Exposing Customer Data "," Dec 17, 2023", Cyber Attack / Data Security," MongoDB on Saturday disclosed it's actively investigating a security incident that has led to unauthorized access to ""certain"" corporate systems, resulting in the exposure of customer account metadata and contact information."
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.com/2023/12/chinas-miit-introduces-color-coded.html,  China's MIIT Introduces Color-Coded Action Plan for Data Security Incidents ," Dec 16, 2023", Cyber Security / Incident Response, China's Ministry of Industry and Information Technology (MIIT) on Friday  unveiled draft proposals  detailing its plans to tackle data security events in the country using a color-coded system.
https://thehackernews.com/2023/12/microsoft-warns-of-storm-0539-rising.html,  Microsoft Warns of Storm-0539: The Rising Threat Behind Holiday Gift Card Frauds ," Dec 16, 2023", Online Security / Cybercrime, Microsoft is warning of an uptick in malicious activity from an emerging threat cluster it's tracking as  Storm-0539  for orchestrating gift card fraud and theft via highly sophisticated email and SMS phishing attacks against retail entities during the holiday shopping season.
https://thehackernews.com/2023/12/new-kv-botnet-targeting-cisco-draytek.html,"  New KV-Botnet Targeting Cisco, DrayTek, and Fortinet Devices for Stealthy Attacks "," Dec 15, 2023", Botnet / Advanced Persistent Threat," A new botnet consisting of firewalls and routers from Cisco, DrayTek, Fortinet, and NETGEAR is being used as a covert data transfer network for advanced persistent threat actors, including the China-linked threat actor called  Volt Typhoon ."
https://thehackernews.com/2023/12/crypto-hardware-wallet-ledgers-supply.html,"  Crypto Hardware Wallet Ledger's Supply Chain Breach Results in $600,000 Theft "," Dec 15, 2023", Cryptocurrency / Malware," Crypto hardware wallet maker Ledger published a new version of its "" @ledgerhq/connect-kit "" npm module after unidentified threat actors pushed malicious code that led to the theft of  more than $600,000  in virtual assets."
https://thehackernews.com/2023/12/bug-or-feature-hidden-web-application.html,  Bug or Feature? Hidden Web Application Vulnerabilities Uncovered ," Dec 15, 2023", Web App Security / Secure Coding, Web Application Security consists of a myriad of security controls that ensure that a web application:
https://thehackernews.com/2023/12/new-security-vulnerabilities-uncovered.html,  New Security Vulnerabilities Uncovered in pfSense Firewall Software - Patch Now ," Dec 15, 2023", Vulnerability / Software Security, Multiple security vulnerabilities have been discovered in the open-source Netgate pfSense firewall solution called pfSense that could be chained by an attacker to execute arbitrary commands on susceptible appliances.
https://thehackernews.com/2023/12/googles-new-tracking-protection-in.html,  Google's New Tracking Protection in Chrome Blocks Third-Party Cookies ," Dec 15, 2023", Privacy / User Tracking," Google on Thursday announced that it will start testing a new feature called ""Tracking Protection"" beginning January 4, 2024, to 1% of Chrome users as part of its efforts to  deprecate third-party cookies  in the web browser."
https://thehackernews.com/2023/12/new-nkabuse-malware-exploits-nkn.html,  New NKAbuse Malware Exploits NKN Blockchain Tech for DDoS Attacks ," Dec 15, 2023", Blockchain / Internet of Things," A novel multi-platform threat called  NKAbuse  has been discovered using a decentralized, peer-to-peer network connectivity protocol known as  NKN  (short for New Kind of Network) as a communications channel."
