title_link,titles,posted_date,hacking_type,hacking_sub_type,hacking_subtype
https://thehackernews.com/2023/11/mirai-based-botnet-exploiting-zero-day.html,  Mirai-based Botnet Exploiting Zero-Day Bugs in Routers and NVRs for Massive DDoS Attacks ,2023-11-23, Vulnerability ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/11/new-flaws-in-fingerprint-sensors-let.html,  New Flaws in Fingerprint Sensors Let Attackers Bypass Windows Hello Login ,2023-11-22, Authentication Security ,Windows,Windows
https://thehackernews.com/2023/11/north-korean-hackers-pose-as-job.html,  North Korean Hackers Pose as Job Recruiters and Seekers in Malware Campaigns ,2023-11-22, Cyber Espionage ,Social Engineering,Social Engineering
https://thehackernews.com/2023/11/ai-solutions-are-new-shadow-it.html,  AI Solutions Are the New Shadow IT ,2023-11-22, AI Security ,SaaS Security,SaaS Security
https://thehackernews.com/2023/11/clearfake-campaign-expands-to-deliver.html,  ClearFake Campaign Expands to Target Mac Systems with Atomic Stealer ,2023-11-22, SEO poisoning ,Malware Analysis,Malware Analysis
https://thehackernews.com/2023/11/lockbit-ransomware-exploiting-critical.html,  LockBit Ransomware Exploiting Critical Citrix Bleed Vulnerability to Break In ,2023-11-22, Threat Analysis ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/new-agent-tesla-malware-variant-using.html,  New Agent Tesla Malware Variant Using ZPAQ Compression in Email Attacks ,2023-11-21, Malware Threat ,Data Privacy,Data Privacy
https://thehackernews.com/2023/11/how-multi-stage-phishing-attacks.html,"  How Multi-Stage Phishing Attacks Exploit QRs, CAPTCHAs, and Steganography ",2023-11-21, Cybercrime ,Malware Analysis,Malware Analysis
https://thehackernews.com/2023/11/kinsing-hackers-exploit-apache-activemq.html,  Kinsing Hackers Exploit Apache ActiveMQ Vulnerability to Deploy Linux Rootkits ,2023-11-21, Linux ,Rootkit,Rootkit
https://thehackernews.com/2023/11/malicious-apps-disguised-as-banks-and.html,  Malicious Apps Disguised as Banks and Government Agencies Targeting Indian Android Users ,2023-11-21, Android Security ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2023/11/mustang-panda-hackers-targets.html,  Mustang Panda Hackers Targets Philippines Government Amid South China Sea Tensions ,2023-11-21, Cyber Attack ,Cyber Espionage,Cyber Espionage
https://thehackernews.com/2023/11/netsupport-rat-infections-on-rise.html,  NetSupport RAT Infections on the Rise - Targeting Government and Business Sectors ,2023-11-20, Malware ,Network Security,Network Security
https://thehackernews.com/2023/11/darkgate-and-pikabot-malware-resurrect.html,  DarkGate and PikaBot Malware Resurrect QakBot's Tactics in New Phishing Attacks ,2023-11-20, Threat Analysis ,Malware,Malware
https://thehackernews.com/2023/11/product-walkthrough-silverforts-unified.html,  Product Walkthrough: Silverfort's Unified Identity Protection Platform ,2023-11-20, Identity Protection ,Enterprise Security,Enterprise Security
https://thehackernews.com/2023/11/why-defenders-should-embrace-hacker.html,  Why Defenders Should Embrace a Hacker Mindset ,2023-11-20, Threat Management ,Red Team,Red Team
https://thehackernews.com/2023/11/lummac2-malware-deploys-new.html,  LummaC2 Malware Deploys New Trigonometry-Based Anti-Sandbox Technique ,2023-11-20, Malware ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/11/randstorm-exploit-bitcoin-wallets.html,  Randstorm Exploit: Bitcoin Wallets Created b/w 2011-2015 Vulnerable to Hacking ,2023-11-20, Cryptocurrency ,Blockchain,Blockchain
https://thehackernews.com/2023/11/8base-group-deploying-new-phobos.html,  8Base Group Deploying New Phobos Ransomware Variant via SmokeLoader ,2023-11-18, Ransomware ,Endpoint Security,Endpoint Security
https://thehackernews.com/2023/11/russian-cyber-espionage-group-deploys.html,  Russian Cyber Espionage Group Deploys LitterDrifter USB Worm in Targeted Attacks ,2023-11-18, Cyber Attack ,USB Worm,USB Worm
https://thehackernews.com/2023/11/beware-malicious-google-ads-trick.html,  Beware: Malicious Google Ads Trick WinSCP Users into Installing Malware ,2023-11-17, Malvertising ,Malware,Malware
https://thehackernews.com/2023/11/fcc-enforces-stronger-rules-to-protect.html,  FCC Enforces Stronger Rules to Protect Customers Against SIM Swapping Attacks ,2023-11-17, Fraud Prevention ,Mobile Security,Mobile Security
https://thehackernews.com/2023/11/27-malicious-pypi-packages-with.html,  27 Malicious PyPI Packages with Thousands of Downloads Found Targeting IT Experts ,2023-11-17, Software Supply Chain ,API Security,API Security
https://thehackernews.com/2023/11/us-cybersecurity-agencies-warn-of.html,  U.S. Cybersecurity Agencies Warn of Scattered Spider's Gen Z Cybercrime Ecosystem ,2023-11-17, Ransomware ,Cybercrime,Cybercrime
https://thehackernews.com/2023/11/cisa-adds-three-security-flaws-with.html,  CISA Adds Three Security Flaws with Active Exploitation to KEV Catalog ,2023-11-17, Patch Management ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/zero-day-flaw-in-zimbra-email-software.html,  Zero-Day Flaw in Zimbra Email Software Exploited by Four Hacker Groups ,2023-11-16, Vulnerability ,Email Security,Email Security
https://thehackernews.com/2023/11/experts-uncover-darkcasino-new-emerging.html,  Experts Uncover DarkCasino: New Emerging APT Threat Exploiting WinRAR Flaw ,2023-11-16, Advanced Persistent Threat ,Zero-Day,Zero-Day
https://thehackernews.com/2023/11/cisa-and-fbi-issue-warning-about.html,  CISA and FBI Issue Warning About Rhysida Ransomware Double Extortion Attacks ,2023-11-16, Cyber Threats ,Data Security,Data Security
https://thehackernews.com/2023/11/hackers-could-exploit-google-workspace.html,  Hackers Could Exploit Google Workspace and Cloud Platform for Ransomware Attacks ,2023-11-16, Cloud Security ,Ransomware,Ransomware
https://thehackernews.com/2023/11/russian-hackers-launch-largest-ever.html,  Russian Hackers Linked to 'Largest Ever Cyber Attack' on Danish Critical Infrastructure ,2023-11-16, Cyber Warfare ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2023/11/us-takes-down-ipstorm-botnet-russian.html,"  U.S. Takes Down IPStorm Botnet, Russian-Moldovan Mastermind Pleads Guilty ",2023-11-15, Cyber Crime ,Network Security,Network Security
https://thehackernews.com/2023/11/new-poc-exploit-for-apache-activemq.html,  New PoC Exploit for Apache ActiveMQ Flaw Could Let Attackers Fly Under the Radar ,2023-11-15, Ransomware ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/three-ways-varonis-helps-you-fight.html,  Three Ways Varonis Helps You Fight Insider Threats ,2023-11-15, Insider Threat ,Risk Management,Risk Management
https://thehackernews.com/2023/11/reptar-new-intel-cpu-vulnerability.html,  Reptar: New Intel CPU Vulnerability Impacts Multi-Tenant Virtualized Environments ,2023-11-15, Vulnerability ,Hardware Security,Hardware Security
https://thehackernews.com/2023/11/alert-microsoft-releases-patch-updates.html,  Alert: Microsoft Releases Patch Updates for 5 New Zero-Day Vulnerabilities ,2023-11-15, Patch Tuesday ,Zero-Day,Zero-Day
https://thehackernews.com/2023/11/urgent-vmware-warns-of-unpatched.html,  Urgent: VMware Warns of Unpatched Critical Cloud Director Vulnerability ,2023-11-15, Network Securit ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/cachewarp-attack-new-vulnerability-in.html,  CacheWarp Attack: New Vulnerability in AMD SEV Exposes Encrypted VMs ,2023-11-14, Hardware Security ,Virtualization,Virtualization
https://thehackernews.com/2023/11/the-importance-of-continuous-security.html,  The Importance of Continuous Security Monitoring for a Robust Cybersecurity Strategy ,2023-11-14, Pen Testing ,Vulnerability Management,Vulnerability Management
https://thehackernews.com/2023/11/alert-oracleiv-ddos-botnet-targets.html,  Alert: OracleIV DDoS Botnet Targets Public Docker Engine APIs to Hijack Containers ,2023-11-14, Cloud Security ,Malware,Malware
https://thehackernews.com/2023/11/new-campaign-targets-middle-east.html,  New Campaign Targets Middle East Governments with IronWind Malware ,2023-11-14, Cyber Espionage ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2023/11/vietnamese-hackers-using-new-delphi.html,  Vietnamese Hackers Using New Delphi-Powered Malware to Target Indian Marketers ,2023-11-14, ChatGPT ,Malware,Malware
https://thehackernews.com/2023/11/cisa-sets-deadline-patch-juniper-junos.html,  CISA Sets a Deadline - Patch Juniper Junos OS Flaws Before November 17 ,2023-11-14, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/new-ransomware-group-emerges-with-hives.html,  New Ransomware Group Emerges with Hive's Source Code and Infrastructure ,2023-11-13, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/11/top-5-marketing-tech-saas-security.html,  Top 5 Marketing Tech SaaS Security Challenges  ,2023-11-13, SaaS Security ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/11/chinese-hackers-launch-covert-espionage.html,  Chinese Hackers Launch Covert Espionage Attacks on 24 Cambodian Organizations ,2023-11-13, National Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/11/major-phishing-as-service-syndicate.html,  Major Phishing-as-a-Service Syndicate 'BulletProofLink' Dismantled by Malaysian Authorities ,2023-11-13, Cyber Crime ,Dark Web,Dark Web
https://thehackernews.com/2023/11/new-bibi-windows-wiper-targets-windows.html,  New BiBi-Windows Wiper Targets Windows Systems in Pro-Hamas Attacks ,2023-11-13, Cyber Warfare ,Malware,Malware
https://thehackernews.com/2023/11/microsoft-warns-of-fake-skills.html,  Microsoft Warns of Fake Skills Assessment Portals Targeting IT Job Seekers ,2023-11-11, Threat Intelligence ,Cybercrime,Cybercrime
https://thehackernews.com/2023/11/russian-hackers-sandworm-cause-power.html,  Russian Hackers Sandworm Cause Power Outage in Ukraine Amidst Missile Strikes ,2023-11-10, Cyber Warfare ,Network Security,Network Security
https://thehackernews.com/2023/11/alert-effluence-backdoor-persists.html,  Alert: 'Effluence' Backdoor Persists Despite Patching Atlassian Confluence Servers ,2023-11-10, Cyber Attack ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2023/11/iran-linked-imperial-kitten-cyber-group.html,  Iran-Linked Imperial Kitten Cyber Group Targeting Middle East's Tech Sectors ,2023-11-10, Cyber Attack ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/11/zero-day-alert-lace-tempest-exploits.html,  Zero-Day Alert: Lace Tempest Exploits SysAid IT Support Software Vulnerability ,2023-11-09, Vulnerability ,Zero Day,Zero Day
https://thehackernews.com/2023/11/when-email-security-meets-saas-security.html,  When Email Security Meets SaaS Security: Uncovering Risky Auto-Forwarding Rules  ,2023-11-09, Email Security ,SaaS Security,SaaS Security
https://thehackernews.com/2023/11/muddyc2go-new-c2-framework-iranian.html,  MuddyC2Go: New C2 Framework Iranian Hackers Using Against Israel ,2023-11-09, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/11/cisa-alerts-high-severity-slp.html,  CISA Alerts: High-Severity SLP Vulnerability Now Under Active Exploitation ,2023-11-09, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/researchers-uncover-undetectable-crypto.html,  Researchers Uncover Undetectable Crypto Mining Technique on Azure Automation ,2023-11-08, Cloud Security ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2023/11/beware-developers-blazestealer-malware.html,"  Beware, Developers: BlazeStealer Malware Discovered in Python Packages on PyPI ",2023-11-08, Supply Chain ,Software Security,Software Security
https://thehackernews.com/2023/11/guide-how-vcisos-msps-and-mssps-can.html,"  Guide: How vCISOs, MSPs and MSSPs Can Keep their Customers Safe from Gen AI Risks ",2023-11-08, Artificial Intelligence ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/11/webinar-kickstarting-your-saas-security.html,  Webinar: Kickstarting Your SaaS Security Strategy & Program ,2023-11-08, Webinar ,SaaS Security,SaaS Security
https://thehackernews.com/2023/11/experts-expose-farnetworks-ransomware.html,  Experts Expose Farnetwork's Ransomware-as-a-Service Business Model ,2023-11-08, Cyber Threat ,Endpoint Security,Endpoint Security
https://thehackernews.com/2023/11/n-korean-bluenoroff-blamed-for-hacking.html,  N. Korea's BlueNoroff Blamed for Hacking macOS Machines with ObjCShellz Malware ,2023-11-07, Endpoint Security ,Malware,Malware
https://thehackernews.com/2023/11/new-gootloader-malware-variant-evades.html,  New GootLoader Malware Variant Evades Detection and Spreads Rapidly ,2023-11-07, Endpoint Security ,Malware,Malware
https://thehackernews.com/2023/11/confidence-in-file-upload-security-is.html,  Confidence in File Upload Security is Alarmingly Low. Why? ,2023-11-07, Web Security ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/11/offensive-and-defensive-ai-lets-chatgpt.html,  Offensive and Defensive AI: Let's Chat(GPT) About It ,2023-11-07, Artificial Intelligence ,Data Security,Data Security
https://thehackernews.com/2023/11/sidecopy-exploiting-winrar-flaw-in.html,  SideCopy Exploiting WinRAR Flaw in Attacks Targeting Indian Government Entities ,2023-11-07, Vulnerability ,Malware,Malware
https://thehackernews.com/2023/11/experts-warn-of-ransomware-hackers.html,  Experts Warn of Ransomware Hackers Exploiting Atlassian and Apache Flaws ,2023-11-07, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/11/critical-flaws-discovered-in-veeam-one.html,  Critical Flaws Discovered in Veeam ONE IT Monitoring Software – Patch Now ,2023-11-07, Network Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/11/new-jupyter-infostealer-version-emerges.html,  New Jupyter Infostealer Version Emerges with Sophisticated Stealth Tactics ,2023-11-06, Data Security ,Malvertising,Malvertising
https://thehackernews.com/2023/11/qnap-releases-patch-for-2-critical.html,  QNAP Releases Patch for 2 Critical Flaws Threatening Your NAS Devices ,2023-11-06, Vulnerability ,Data Security,Data Security
https://thehackernews.com/2023/11/securidropper-new-android-dropper-as.html,  SecuriDropper: New Android Dropper-as-a-Service Bypasses Google's Defenses ,2023-11-06, Mobile Security ,Malware,Malware
https://thehackernews.com/2023/11/iranian-hackers-launches-destructive.html,  Iranian Hackers Launch Destructive Cyber Attacks on Israeli Tech and Education Sectors ,2023-11-06, Cyber War ,Malware,Malware
https://thehackernews.com/2023/11/google-warns-of-hackers-absing-calendar.html,  Google Warns How Hackers Could Abuse Calendar Service as a Covert C2 Channel ,2023-11-06, Cyber Attack ,Online Security,Online Security
https://thehackernews.com/2023/11/stripedfly-malware-operated-unnoticed.html,"  StripedFly Malware Operated Unnoticed for 5 Years, Infecting 1 Million Devices ",2023-11-04, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/11/oktas-recent-customer-support-data.html,  Okta's Recent Customer Support Data Breach Impacted 134 Customers ,2023-11-04, Data Breach ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/11/google-play-store-introduces.html,  Google Play Store Highlights 'Independent Security Review' Badge for VPN Apps ,2023-11-04, Mobile Security ,Android,Android
https://thehackernews.com/2023/11/kinsing-actors-exploit-linux-flaw-to.html,  Kinsing Actors Exploiting Recent Linux Flaw to Breach Cloud Environments ,2023-11-03, Cloud Security ,Linux,Linux
https://thehackernews.com/2023/11/nodestealer-malware-hijacking-facebook.html,  NodeStealer Malware Hijacking Facebook Business Accounts for Malicious Ads ,2023-11-03, Online Security ,Malware,Malware
https://thehackernews.com/2023/11/predictive-ai-in-cybersecurity-outcomes.html,  Predictive AI in Cybersecurity: Outcomes Demonstrate All AI is Not Created Equally ,2023-11-03, Artificial Intelligence ,Cyber Threat,Cyber Threat
